dateTime,level,logID,seconds,date,hour,min,sec,nnn
2018-11-07T00:03:30.000,asleep,20083128052,180,2018-11-07,00,03,30,000
2018-11-07T00:06:30.000,restless,20083128052,60,2018-11-07,00,06,30,000
2018-11-07T00:07:30.000,asleep,20083128052,5220,2018-11-07,00,07,30,000
2018-11-07T01:34:30.000,restless,20083128052,120,2018-11-07,01,34,30,000
2018-11-07T01:36:30.000,asleep,20083128052,13380,2018-11-07,01,36,30,000
2018-11-07T05:19:30.000,restless,20083128052,60,2018-11-07,05,19,30,000
2018-11-07T05:20:30.000,asleep,20083128052,780,2018-11-07,05,20,30,000
2018-11-07T05:33:30.000,restless,20083128052,60,2018-11-07,05,33,30,000
2018-11-07T05:34:30.000,asleep,20083128052,5220,2018-11-07,05,34,30,000
2018-11-07T07:01:30.000,restless,20083128052,120,2018-11-07,07,01,30,000
2018-11-07T07:03:30.000,awake,20083128052,60,2018-11-07,07,03,30,000
2018-11-07T07:04:30.000,restless,20083128052,180,2018-11-07,07,04,30,000
2018-11-07T07:07:30.000,awake,20083128052,180,2018-11-07,07,07,30,000
2018-11-07T07:10:30.000,restless,20083128052,180,2018-11-07,07,10,30,000
2018-11-07T07:13:30.000,asleep,20083128052,780,2018-11-07,07,13,30,000
2018-11-05T22:33:00.000,asleep,20070096843,420,2018-11-05,22,33,00,000
2018-11-05T22:40:00.000,restless,20070096843,240,2018-11-05,22,40,00,000
2018-11-05T22:44:00.000,asleep,20070096843,6000,2018-11-05,22,44,00,000
2018-11-06T00:24:00.000,restless,20070096843,300,2018-11-06,00,24,00,000
2018-11-06T00:29:00.000,asleep,20070096843,7800,2018-11-06,00,29,00,000
2018-11-06T02:39:00.000,restless,20070096843,180,2018-11-06,02,39,00,000
2018-11-06T02:42:00.000,asleep,20070096843,6780,2018-11-06,02,42,00,000
2018-11-06T04:35:00.000,restless,20070096843,300,2018-11-06,04,35,00,000
2018-11-06T04:40:00.000,awake,20070096843,120,2018-11-06,04,40,00,000
2018-11-06T04:42:00.000,restless,20070096843,60,2018-11-06,04,42,00,000
2018-11-06T04:43:00.000,awake,20070096843,120,2018-11-06,04,43,00,000
2019-01-05T09:05:00.000,awake,20740926819,120,2019-01-05,09,05,00,000
2019-01-05T09:07:00.000,restless,20740926819,60,2019-01-05,09,07,00,000
2019-01-05T09:08:00.000,asleep,20740926819,3840,2019-01-05,09,08,00,000
2019-01-04T23:50:30.000,awake,20715201602,120,2019-01-04,23,50,30,000
2019-01-04T23:52:30.000,restless,20715201602,120,2019-01-04,23,52,30,000
2019-01-04T23:54:30.000,asleep,20715201602,600,2019-01-04,23,54,30,000
2019-01-05T00:04:30.000,restless,20715201602,60,2019-01-05,00,04,30,000
2019-01-05T00:05:30.000,asleep,20715201602,180,2019-01-05,00,05,30,000
2019-01-05T00:08:30.000,restless,20715201602,60,2019-01-05,00,08,30,000
2019-01-05T00:09:30.000,asleep,20715201602,1260,2019-01-05,00,09,30,000
2019-01-05T00:30:30.000,restless,20715201602,120,2019-01-05,00,30,30,000
2019-01-05T00:32:30.000,asleep,20715201602,60,2019-01-05,00,32,30,000
2019-01-05T00:33:30.000,restless,20715201602,120,2019-01-05,00,33,30,000
2019-01-05T00:35:30.000,awake,20715201602,60,2019-01-05,00,35,30,000
2019-01-05T00:36:30.000,asleep,20715201602,600,2019-01-05,00,36,30,000
2019-01-05T00:46:30.000,restless,20715201602,120,2019-01-05,00,46,30,000
2019-01-05T00:48:30.000,asleep,20715201602,120,2019-01-05,00,48,30,000
2019-01-05T00:50:30.000,restless,20715201602,60,2019-01-05,00,50,30,000
2019-01-05T00:51:30.000,asleep,20715201602,4680,2019-01-05,00,51,30,000
2019-01-05T02:09:30.000,restless,20715201602,60,2019-01-05,02,09,30,000
2019-01-05T02:10:30.000,asleep,20715201602,5040,2019-01-05,02,10,30,000
2019-01-05T03:34:30.000,restless,20715201602,120,2019-01-05,03,34,30,000
2019-01-05T03:36:30.000,asleep,20715201602,180,2019-01-05,03,36,30,000
2019-01-05T03:39:30.000,restless,20715201602,60,2019-01-05,03,39,30,000
2019-01-05T03:40:30.000,asleep,20715201602,12480,2019-01-05,03,40,30,000
2019-01-05T07:08:30.000,restless,20715201602,60,2019-01-05,07,08,30,000
2019-01-05T07:09:30.000,asleep,20715201602,420,2019-01-05,07,09,30,000
2019-01-05T07:16:30.000,restless,20715201602,60,2019-01-05,07,16,30,000
2019-01-05T07:17:30.000,asleep,20715201602,120,2019-01-05,07,17,30,000
2019-01-05T07:19:30.000,restless,20715201602,60,2019-01-05,07,19,30,000
2019-01-05T07:20:30.000,asleep,20715201602,540,2019-01-05,07,20,30,000
2019-01-03T23:17:00.000,asleep,20709976384,180,2019-01-03,23,17,00,000
2019-01-03T23:20:00.000,restless,20709976384,240,2019-01-03,23,20,00,000
2019-01-03T23:24:00.000,asleep,20709976384,1860,2019-01-03,23,24,00,000
2019-01-03T23:55:00.000,restless,20709976384,60,2019-01-03,23,55,00,000
2019-01-03T23:56:00.000,asleep,20709976384,900,2019-01-03,23,56,00,000
2019-01-04T00:11:00.000,restless,20709976384,120,2019-01-04,00,11,00,000
2019-01-04T00:13:00.000,asleep,20709976384,120,2019-01-04,00,13,00,000
2019-01-04T00:15:00.000,restless,20709976384,120,2019-01-04,00,15,00,000
2019-01-04T00:17:00.000,asleep,20709976384,5340,2019-01-04,00,17,00,000
2019-01-04T01:46:00.000,restless,20709976384,60,2019-01-04,01,46,00,000
2019-01-04T01:47:00.000,asleep,20709976384,3960,2019-01-04,01,47,00,000
2019-01-04T02:53:00.000,restless,20709976384,120,2019-01-04,02,53,00,000
2019-01-04T02:55:00.000,asleep,20709976384,120,2019-01-04,02,55,00,000
2019-01-04T02:57:00.000,restless,20709976384,120,2019-01-04,02,57,00,000
2019-01-04T02:59:00.000,asleep,20709976384,13320,2019-01-04,02,59,00,000
2019-01-01T22:40:30.000,restless,20677599833,60,2019-01-01,22,40,30,000
2019-01-01T22:41:30.000,asleep,20677599833,60,2019-01-01,22,41,30,000
2019-01-01T22:42:30.000,restless,20677599833,180,2019-01-01,22,42,30,000
2019-01-01T22:45:30.000,asleep,20677599833,120,2019-01-01,22,45,30,000
2019-01-01T22:47:30.000,restless,20677599833,240,2019-01-01,22,47,30,000
2019-01-01T22:51:30.000,awake,20677599833,60,2019-01-01,22,51,30,000
2019-01-01T22:52:30.000,asleep,20677599833,60,2019-01-01,22,52,30,000
2019-01-01T22:53:30.000,restless,20677599833,60,2019-01-01,22,53,30,000
2019-01-01T22:54:30.000,asleep,20677599833,6060,2019-01-01,22,54,30,000
2019-01-02T00:35:30.000,restless,20677599833,180,2019-01-02,00,35,30,000
2019-01-02T00:38:30.000,asleep,20677599833,60,2019-01-02,00,38,30,000
2019-01-02T00:39:30.000,restless,20677599833,120,2019-01-02,00,39,30,000
2019-01-02T00:41:30.000,asleep,20677599833,2040,2019-01-02,00,41,30,000
2019-01-02T01:15:30.000,restless,20677599833,120,2019-01-02,01,15,30,000
2019-01-02T01:17:30.000,asleep,20677599833,10320,2019-01-02,01,17,30,000
2019-01-02T04:09:30.000,restless,20677599833,180,2019-01-02,04,09,30,000
2019-01-02T04:12:30.000,asleep,20677599833,7260,2019-01-02,04,12,30,000
2019-01-02T06:13:30.000,restless,20677599833,180,2019-01-02,06,13,30,000
2019-01-02T06:16:30.000,asleep,20677599833,60,2019-01-02,06,16,30,000
2019-01-02T06:17:30.000,restless,20677599833,60,2019-01-02,06,17,30,000
2019-01-02T06:18:30.000,asleep,20677599833,180,2019-01-02,06,18,30,000
2019-01-02T06:21:30.000,restless,20677599833,60,2019-01-02,06,21,30,000
2019-01-01T00:32:00.000,asleep,20677599832,60,2019-01-01,00,32,00,000
2019-01-01T00:33:00.000,restless,20677599832,60,2019-01-01,00,33,00,000
2019-01-01T00:34:00.000,asleep,20677599832,60,2019-01-01,00,34,00,000
2019-01-01T00:35:00.000,restless,20677599832,240,2019-01-01,00,35,00,000
2019-01-01T00:39:00.000,asleep,20677599832,3300,2019-01-01,00,39,00,000
2019-01-01T01:34:00.000,restless,20677599832,120,2019-01-01,01,34,00,000
2019-01-01T01:36:00.000,asleep,20677599832,900,2019-01-01,01,36,00,000
2019-01-01T01:51:00.000,restless,20677599832,360,2019-01-01,01,51,00,000
2019-01-01T01:57:00.000,asleep,20677599832,1020,2019-01-01,01,57,00,000
2019-01-01T02:14:00.000,restless,20677599832,60,2019-01-01,02,14,00,000
2019-01-01T02:15:00.000,asleep,20677599832,180,2019-01-01,02,15,00,000
2019-01-01T02:18:00.000,restless,20677599832,60,2019-01-01,02,18,00,000
2019-01-01T02:19:00.000,asleep,20677599832,1740,2019-01-01,02,19,00,000
2019-01-01T02:48:00.000,restless,20677599832,60,2019-01-01,02,48,00,000
2019-01-01T02:49:00.000,asleep,20677599832,5340,2019-01-01,02,49,00,000
2019-01-01T04:18:00.000,restless,20677599832,60,2019-01-01,04,18,00,000
2019-01-01T04:19:00.000,asleep,20677599832,660,2019-01-01,04,19,00,000
2019-01-01T04:30:00.000,restless,20677599832,180,2019-01-01,04,30,00,000
2019-01-01T04:33:00.000,asleep,20677599832,60,2019-01-01,04,33,00,000
2019-01-01T04:34:00.000,restless,20677599832,60,2019-01-01,04,34,00,000
2019-01-01T04:35:00.000,asleep,20677599832,60,2019-01-01,04,35,00,000
2019-01-01T04:36:00.000,restless,20677599832,60,2019-01-01,04,36,00,000
2019-01-01T04:37:00.000,asleep,20677599832,4680,2019-01-01,04,37,00,000
2019-01-01T05:55:00.000,restless,20677599832,60,2019-01-01,05,55,00,000
2019-01-01T05:56:00.000,asleep,20677599832,1500,2019-01-01,05,56,00,000
2019-01-01T06:21:00.000,restless,20677599832,60,2019-01-01,06,21,00,000
2019-01-01T06:22:00.000,asleep,20677599832,720,2019-01-01,06,22,00,000
2019-01-01T06:34:00.000,restless,20677599832,60,2019-01-01,06,34,00,000
2019-01-01T06:35:00.000,asleep,20677599832,4680,2019-01-01,06,35,00,000
2019-01-01T07:53:00.000,restless,20677599832,60,2019-01-01,07,53,00,000
2019-01-01T07:54:00.000,asleep,20677599832,120,2019-01-01,07,54,00,000
2019-01-01T07:56:00.000,restless,20677599832,60,2019-01-01,07,56,00,000
2019-01-01T07:57:00.000,asleep,20677599832,60,2019-01-01,07,57,00,000
2018-12-30T23:40:30.000,restless,20655315963,60,2018-12-30,23,40,30,000
2018-12-30T23:41:30.000,asleep,20655315963,180,2018-12-30,23,41,30,000
2018-12-30T23:44:30.000,restless,20655315963,60,2018-12-30,23,44,30,000
2018-12-30T23:45:30.000,asleep,20655315963,720,2018-12-30,23,45,30,000
2018-12-30T23:57:30.000,restless,20655315963,120,2018-12-30,23,57,30,000
2018-12-30T23:59:30.000,asleep,20655315963,1560,2018-12-30,23,59,30,000
2018-12-31T00:25:30.000,restless,20655315963,120,2018-12-31,00,25,30,000
2018-12-31T00:27:30.000,asleep,20655315963,120,2018-12-31,00,27,30,000
2018-12-31T00:29:30.000,restless,20655315963,120,2018-12-31,00,29,30,000
2018-12-31T00:31:30.000,asleep,20655315963,2160,2018-12-31,00,31,30,000
2018-12-31T01:07:30.000,restless,20655315963,60,2018-12-31,01,07,30,000
2018-12-31T01:08:30.000,asleep,20655315963,1380,2018-12-31,01,08,30,000
2018-12-31T01:31:30.000,restless,20655315963,60,2018-12-31,01,31,30,000
2018-12-31T01:32:30.000,asleep,20655315963,2400,2018-12-31,01,32,30,000
2018-12-31T02:12:30.000,restless,20655315963,60,2018-12-31,02,12,30,000
2018-12-31T02:13:30.000,asleep,20655315963,3480,2018-12-31,02,13,30,000
2018-12-31T03:11:30.000,restless,20655315963,60,2018-12-31,03,11,30,000
2018-12-31T03:12:30.000,asleep,20655315963,180,2018-12-31,03,12,30,000
2018-12-31T03:15:30.000,restless,20655315963,60,2018-12-31,03,15,30,000
2018-12-31T03:16:30.000,asleep,20655315963,7320,2018-12-31,03,16,30,000
2018-12-31T05:18:30.000,restless,20655315963,60,2018-12-31,05,18,30,000
2018-12-31T05:19:30.000,asleep,20655315963,480,2018-12-31,05,19,30,000
2018-12-31T05:27:30.000,restless,20655315963,180,2018-12-31,05,27,30,000
2018-12-31T05:30:30.000,asleep,20655315963,60,2018-12-31,05,30,30,000
2018-12-31T05:31:30.000,restless,20655315963,60,2018-12-31,05,31,30,000
2018-12-31T05:32:30.000,asleep,20655315963,60,2018-12-31,05,32,30,000
2018-12-31T05:33:30.000,restless,20655315963,60,2018-12-31,05,33,30,000
2018-12-31T05:34:30.000,asleep,20655315963,4200,2018-12-31,05,34,30,000
2018-12-31T06:44:30.000,restless,20655315963,120,2018-12-31,06,44,30,000
2018-12-31T06:46:30.000,asleep,20655315963,720,2018-12-31,06,46,30,000
2018-12-31T06:58:30.000,restless,20655315963,180,2018-12-31,06,58,30,000
2018-12-31T07:01:30.000,asleep,20655315963,60,2018-12-31,07,01,30,000
2018-12-31T07:02:30.000,restless,20655315963,180,2018-12-31,07,02,30,000
2018-12-31T07:05:30.000,asleep,20655315963,180,2018-12-31,07,05,30,000
2018-12-31T07:08:30.000,restless,20655315963,240,2018-12-31,07,08,30,000
2018-12-31T07:12:30.000,awake,20655315963,240,2018-12-31,07,12,30,000
2018-12-29T22:30:00.000,asleep,20641719584,240,2018-12-29,22,30,00,000
2018-12-29T22:34:00.000,restless,20641719584,180,2018-12-29,22,34,00,000
2018-12-29T22:37:00.000,asleep,20641719584,60,2018-12-29,22,37,00,000
2018-12-29T22:38:00.000,restless,20641719584,180,2018-12-29,22,38,00,000
2018-12-29T22:41:00.000,asleep,20641719584,300,2018-12-29,22,41,00,000
2018-12-29T22:46:00.000,restless,20641719584,120,2018-12-29,22,46,00,000
2018-12-29T22:48:00.000,asleep,20641719584,60,2018-12-29,22,48,00,000
2018-12-29T22:49:00.000,restless,20641719584,180,2018-12-29,22,49,00,000
2018-12-29T22:52:00.000,asleep,20641719584,480,2018-12-29,22,52,00,000
2018-12-29T23:00:00.000,restless,20641719584,60,2018-12-29,23,00,00,000
2018-12-29T23:01:00.000,asleep,20641719584,1320,2018-12-29,23,01,00,000
2018-12-29T23:23:00.000,restless,20641719584,60,2018-12-29,23,23,00,000
2018-12-29T23:24:00.000,asleep,20641719584,16860,2018-12-29,23,24,00,000
2018-12-30T04:05:00.000,restless,20641719584,60,2018-12-30,04,05,00,000
2018-12-30T04:06:00.000,asleep,20641719584,3300,2018-12-30,04,06,00,000
2018-12-30T05:01:00.000,restless,20641719584,240,2018-12-30,05,01,00,000
2018-12-23T23:14:30.000,awake,20639023163,60,2018-12-23,23,14,30,000
2018-12-23T23:15:30.000,restless,20639023163,180,2018-12-23,23,15,30,000
2018-12-23T23:18:30.000,asleep,20639023163,1320,2018-12-23,23,18,30,000
2018-12-23T23:40:30.000,restless,20639023163,60,2018-12-23,23,40,30,000
2018-12-23T23:41:30.000,asleep,20639023163,540,2018-12-23,23,41,30,000
2018-12-23T23:50:30.000,restless,20639023163,60,2018-12-23,23,50,30,000
2018-12-23T23:51:30.000,asleep,20639023163,1140,2018-12-23,23,51,30,000
2018-12-24T00:10:30.000,restless,20639023163,60,2018-12-24,00,10,30,000
2018-12-24T00:11:30.000,asleep,20639023163,6240,2018-12-24,00,11,30,000
2018-12-24T01:55:30.000,restless,20639023163,60,2018-12-24,01,55,30,000
2018-12-24T01:56:30.000,asleep,20639023163,5940,2018-12-24,01,56,30,000
2018-12-24T03:35:30.000,restless,20639023163,60,2018-12-24,03,35,30,000
2018-12-24T03:36:30.000,asleep,20639023163,60,2018-12-24,03,36,30,000
2018-12-24T03:37:30.000,restless,20639023163,60,2018-12-24,03,37,30,000
2018-12-24T03:38:30.000,asleep,20639023163,4200,2018-12-24,03,38,30,000
2018-12-24T04:48:30.000,restless,20639023163,60,2018-12-24,04,48,30,000
2018-12-24T04:49:30.000,asleep,20639023163,3960,2018-12-24,04,49,30,000
2018-12-24T05:55:30.000,restless,20639023163,60,2018-12-24,05,55,30,000
2018-12-24T05:56:30.000,asleep,20639023163,480,2018-12-24,05,56,30,000
2018-12-24T06:04:30.000,restless,20639023163,240,2018-12-24,06,04,30,000
2018-12-24T06:08:30.000,awake,20639023163,300,2018-12-24,06,08,30,000
2018-12-24T06:13:30.000,restless,20639023163,60,2018-12-24,06,13,30,000
2018-12-24T06:14:30.000,asleep,20639023163,60,2018-12-24,06,14,30,000
2018-12-24T06:15:30.000,restless,20639023163,60,2018-12-24,06,15,30,000
2018-12-24T06:16:30.000,asleep,20639023163,3540,2018-12-24,06,16,30,000
2018-12-24T07:15:30.000,restless,20639023163,180,2018-12-24,07,15,30,000
2018-12-24T07:18:30.000,asleep,20639023163,180,2018-12-24,07,18,30,000
2018-12-22T22:57:30.000,restless,20639023162,300,2018-12-22,22,57,30,000
2018-12-22T23:02:30.000,asleep,20639023162,360,2018-12-22,23,02,30,000
2018-12-22T23:08:30.000,restless,20639023162,60,2018-12-22,23,08,30,000
2018-12-22T23:09:30.000,asleep,20639023162,540,2018-12-22,23,09,30,000
2018-12-22T23:18:30.000,restless,20639023162,420,2018-12-22,23,18,30,000
2018-12-22T23:25:30.000,asleep,20639023162,780,2018-12-22,23,25,30,000
2018-12-22T23:38:30.000,restless,20639023162,180,2018-12-22,23,38,30,000
2018-12-22T23:41:30.000,asleep,20639023162,60,2018-12-22,23,41,30,000
2018-12-22T23:42:30.000,restless,20639023162,60,2018-12-22,23,42,30,000
2018-12-22T23:43:30.000,asleep,20639023162,3540,2018-12-22,23,43,30,000
2018-12-23T00:42:30.000,restless,20639023162,60,2018-12-23,00,42,30,000
2018-12-23T00:43:30.000,asleep,20639023162,2220,2018-12-23,00,43,30,000
2018-12-23T01:20:30.000,restless,20639023162,60,2018-12-23,01,20,30,000
2018-12-23T01:21:30.000,asleep,20639023162,120,2018-12-23,01,21,30,000
2018-12-23T01:23:30.000,restless,20639023162,60,2018-12-23,01,23,30,000
2018-12-23T01:24:30.000,asleep,20639023162,420,2018-12-23,01,24,30,000
2018-12-23T01:31:30.000,restless,20639023162,60,2018-12-23,01,31,30,000
2018-12-23T01:32:30.000,asleep,20639023162,4740,2018-12-23,01,32,30,000
2018-12-23T02:51:30.000,restless,20639023162,60,2018-12-23,02,51,30,000
2018-12-23T02:52:30.000,asleep,20639023162,1920,2018-12-23,02,52,30,000
2018-12-23T03:24:30.000,restless,20639023162,60,2018-12-23,03,24,30,000
2018-12-23T03:25:30.000,asleep,20639023162,1800,2018-12-23,03,25,30,000
2018-12-23T03:55:30.000,restless,20639023162,60,2018-12-23,03,55,30,000
2018-12-23T03:56:30.000,asleep,20639023162,180,2018-12-23,03,56,30,000
2018-12-23T03:59:30.000,restless,20639023162,60,2018-12-23,03,59,30,000
2018-12-23T04:00:30.000,asleep,20639023162,4080,2018-12-23,04,00,30,000
2018-12-23T05:08:30.000,restless,20639023162,60,2018-12-23,05,08,30,000
2018-12-23T05:09:30.000,asleep,20639023162,2820,2018-12-23,05,09,30,000
2018-12-23T05:56:30.000,restless,20639023162,60,2018-12-23,05,56,30,000
2018-12-23T05:57:30.000,asleep,20639023162,3720,2018-12-23,05,57,30,000
2018-12-23T06:59:30.000,restless,20639023162,120,2018-12-23,06,59,30,000
2018-12-23T07:01:30.000,asleep,20639023162,60,2018-12-23,07,01,30,000
2018-12-23T07:02:30.000,restless,20639023162,180,2018-12-23,07,02,30,000
2018-12-23T07:05:30.000,asleep,20639023162,60,2018-12-23,07,05,30,000
2018-12-23T07:06:30.000,restless,20639023162,120,2018-12-23,07,06,30,000
2018-12-23T07:08:30.000,asleep,20639023162,60,2018-12-23,07,08,30,000
2018-12-23T07:09:30.000,restless,20639023162,60,2018-12-23,07,09,30,000
2018-12-23T07:10:30.000,asleep,20639023162,840,2018-12-23,07,10,30,000
2018-12-23T07:24:30.000,restless,20639023162,180,2018-12-23,07,24,30,000
2018-12-23T07:27:30.000,asleep,20639023162,60,2018-12-23,07,27,30,000
2018-12-23T07:28:30.000,restless,20639023162,60,2018-12-23,07,28,30,000
2018-12-23T07:29:30.000,asleep,20639023162,780,2018-12-23,07,29,30,000
2018-12-23T07:42:30.000,restless,20639023162,240,2018-12-23,07,42,30,000
2018-12-23T07:46:30.000,awake,20639023162,60,2018-12-23,07,46,30,000
2018-12-23T07:47:30.000,asleep,20639023162,60,2018-12-23,07,47,30,000
2018-12-23T07:48:30.000,restless,20639023162,60,2018-12-23,07,48,30,000
2018-12-23T07:49:30.000,asleep,20639023162,60,2018-12-23,07,49,30,000
2018-12-19T23:21:30.000,restless,20534823053,120,2018-12-19,23,21,30,000
2018-12-19T23:23:30.000,asleep,20534823053,240,2018-12-19,23,23,30,000
2018-12-19T23:27:30.000,restless,20534823053,120,2018-12-19,23,27,30,000
2018-12-19T23:29:30.000,asleep,20534823053,60,2018-12-19,23,29,30,000
2018-12-19T23:30:30.000,restless,20534823053,120,2018-12-19,23,30,30,000
2018-12-19T23:32:30.000,asleep,20534823053,5280,2018-12-19,23,32,30,000
2018-12-20T01:00:30.000,restless,20534823053,60,2018-12-20,01,00,30,000
2018-12-20T01:01:30.000,asleep,20534823053,420,2018-12-20,01,01,30,000
2018-12-20T01:08:30.000,restless,20534823053,60,2018-12-20,01,08,30,000
2018-12-20T01:09:30.000,asleep,20534823053,2580,2018-12-20,01,09,30,000
2018-12-20T01:52:30.000,restless,20534823053,60,2018-12-20,01,52,30,000
2018-12-20T01:53:30.000,asleep,20534823053,8040,2018-12-20,01,53,30,000
2018-12-20T04:07:30.000,restless,20534823053,60,2018-12-20,04,07,30,000
2018-12-20T04:08:30.000,asleep,20534823053,1440,2018-12-20,04,08,30,000
2018-12-20T04:32:30.000,restless,20534823053,60,2018-12-20,04,32,30,000
2018-12-20T04:33:30.000,asleep,20534823053,120,2018-12-20,04,33,30,000
2018-12-20T04:35:30.000,restless,20534823053,120,2018-12-20,04,35,30,000
2018-12-18T21:29:00.000,asleep,20516988863,3240,2018-12-18,21,29,00,000
2018-12-18T22:23:00.000,restless,20516988863,120,2018-12-18,22,23,00,000
2018-12-18T22:25:00.000,asleep,20516988863,60,2018-12-18,22,25,00,000
2018-12-18T22:26:00.000,restless,20516988863,120,2018-12-18,22,26,00,000
2018-12-18T22:28:00.000,awake,20516988863,60,2018-12-18,22,28,00,000
2018-12-18T22:29:00.000,restless,20516988863,60,2018-12-18,22,29,00,000
2018-12-18T22:30:00.000,asleep,20516988863,300,2018-12-18,22,30,00,000
2018-12-18T22:35:00.000,restless,20516988863,60,2018-12-18,22,35,00,000
2018-12-18T22:36:00.000,asleep,20516988863,120,2018-12-18,22,36,00,000
2018-12-18T22:38:00.000,restless,20516988863,420,2018-12-18,22,38,00,000
2018-12-18T22:45:00.000,awake,20516988863,60,2018-12-18,22,45,00,000
2018-12-18T22:46:00.000,restless,20516988863,120,2018-12-18,22,46,00,000
2018-12-18T22:48:00.000,asleep,20516988863,180,2018-12-18,22,48,00,000
2018-12-18T22:51:00.000,restless,20516988863,120,2018-12-18,22,51,00,000
2018-12-18T22:53:00.000,asleep,20516988863,60,2018-12-18,22,53,00,000
2018-12-18T22:54:00.000,restless,20516988863,120,2018-12-18,22,54,00,000
2018-12-18T22:56:00.000,asleep,20516988863,6780,2018-12-18,22,56,00,000
2018-12-19T00:49:00.000,restless,20516988863,120,2018-12-19,00,49,00,000
2018-12-19T00:51:00.000,asleep,20516988863,1800,2018-12-19,00,51,00,000
2018-12-19T01:21:00.000,restless,20516988863,60,2018-12-19,01,21,00,000
2018-12-19T01:22:00.000,asleep,20516988863,2340,2018-12-19,01,22,00,000
2018-12-19T02:01:00.000,restless,20516988863,60,2018-12-19,02,01,00,000
2018-12-19T02:02:00.000,asleep,20516988863,180,2018-12-19,02,02,00,000
2018-12-19T02:05:00.000,restless,20516988863,60,2018-12-19,02,05,00,000
2018-12-19T02:06:00.000,asleep,20516988863,11700,2018-12-19,02,06,00,000
2018-12-19T05:21:00.000,restless,20516988863,60,2018-12-19,05,21,00,000
2018-12-19T05:22:00.000,asleep,20516988863,720,2018-12-19,05,22,00,000
2018-12-19T05:34:00.000,restless,20516988863,60,2018-12-19,05,34,00,000
2018-12-19T05:35:00.000,asleep,20516988863,1860,2018-12-19,05,35,00,000
2018-12-19T06:06:00.000,restless,20516988863,60,2018-12-19,06,06,00,000
2018-12-16T00:27:30.000,restless,20516988862,180,2018-12-16,00,27,30,000
2018-12-16T00:30:30.000,asleep,20516988862,240,2018-12-16,00,30,30,000
2018-12-16T00:34:30.000,restless,20516988862,60,2018-12-16,00,34,30,000
2018-12-16T00:35:30.000,asleep,20516988862,1740,2018-12-16,00,35,30,000
2018-12-16T01:04:30.000,restless,20516988862,60,2018-12-16,01,04,30,000
2018-12-16T01:05:30.000,asleep,20516988862,2400,2018-12-16,01,05,30,000
2018-12-16T01:45:30.000,restless,20516988862,60,2018-12-16,01,45,30,000
2018-12-16T01:46:30.000,asleep,20516988862,3840,2018-12-16,01,46,30,000
2018-12-16T02:50:30.000,restless,20516988862,60,2018-12-16,02,50,30,000
2018-12-16T02:51:30.000,asleep,20516988862,480,2018-12-16,02,51,30,000
2018-12-16T02:59:30.000,restless,20516988862,60,2018-12-16,02,59,30,000
2018-12-16T03:00:30.000,asleep,20516988862,3540,2018-12-16,03,00,30,000
2018-12-16T03:59:30.000,restless,20516988862,120,2018-12-16,03,59,30,000
2018-12-16T04:01:30.000,asleep,20516988862,11340,2018-12-16,04,01,30,000
2018-12-16T07:10:30.000,restless,20516988862,120,2018-12-16,07,10,30,000
2018-12-16T07:12:30.000,asleep,20516988862,60,2018-12-16,07,12,30,000
2018-12-15T15:00:30.000,awake,20516988860,120,2018-12-15,15,00,30,000
2018-12-15T15:02:30.000,asleep,20516988860,5100,2018-12-15,15,02,30,000
2018-12-14T23:16:30.000,asleep,20479925208,480,2018-12-14,23,16,30,000
2018-12-14T23:24:30.000,restless,20479925208,60,2018-12-14,23,24,30,000
2018-12-14T23:25:30.000,asleep,20479925208,2460,2018-12-14,23,25,30,000
2018-12-15T00:06:30.000,restless,20479925208,60,2018-12-15,00,06,30,000
2018-12-15T00:07:30.000,asleep,20479925208,180,2018-12-15,00,07,30,000
2018-12-15T00:10:30.000,restless,20479925208,60,2018-12-15,00,10,30,000
2018-12-15T00:11:30.000,asleep,20479925208,10680,2018-12-15,00,11,30,000
2018-12-15T03:09:30.000,restless,20479925208,60,2018-12-15,03,09,30,000
2018-12-15T03:10:30.000,asleep,20479925208,1560,2018-12-15,03,10,30,000
2018-12-15T03:36:30.000,restless,20479925208,180,2018-12-15,03,36,30,000
2018-12-15T03:39:30.000,asleep,20479925208,60,2018-12-15,03,39,30,000
2018-12-15T03:40:30.000,restless,20479925208,60,2018-12-15,03,40,30,000
2018-12-15T03:41:30.000,asleep,20479925208,1020,2018-12-15,03,41,30,000
2018-12-15T03:58:30.000,restless,20479925208,120,2018-12-15,03,58,30,000
2018-12-15T04:00:30.000,asleep,20479925208,120,2018-12-15,04,00,30,000
2018-12-15T04:02:30.000,restless,20479925208,60,2018-12-15,04,02,30,000
2018-12-15T04:03:30.000,asleep,20479925208,60,2018-12-15,04,03,30,000
2018-12-15T04:04:30.000,restless,20479925208,240,2018-12-15,04,04,30,000
2018-12-15T04:08:30.000,awake,20479925208,180,2018-12-15,04,08,30,000
2018-12-15T04:11:30.000,restless,20479925208,120,2018-12-15,04,11,30,000
2018-12-15T04:13:30.000,asleep,20479925208,180,2018-12-15,04,13,30,000
2018-12-15T04:16:30.000,restless,20479925208,120,2018-12-15,04,16,30,000
2018-12-15T04:18:30.000,asleep,20479925208,120,2018-12-15,04,18,30,000
2018-12-15T04:20:30.000,restless,20479925208,120,2018-12-15,04,20,30,000
2018-12-15T04:22:30.000,asleep,20479925208,840,2018-12-15,04,22,30,000
